"id","created_at","updated_at","number","state","title","body","locked","closed_at","repository_id","user_id","milestone_id","pull_request","_fivetran_synced"
"2454164029","2024-08-07 19:16:19.000000 UTC","2024-08-07 19:26:16.000000 UTC","84","closed","update/file-adjustments","## PR Overview
**This PR will address the following Issue/Feature:** N/A This is a small PR to make under the hood changes to a few files.

**This PR will result in the following new package version:** N/A This will not result in a new package version.
<!--- Please add details around your decision for breaking vs non-breaking version upgrade. If this is a breaking change, were backwards-compatible options explored? -->

**Please provide the finalized CHANGELOG entry which details the relevant changes included in this PR:**
<!--- Copy/paste the CHANGELOG for this version below. -->

This PR removes or makes adjustments to files which are not necessary to the package.

## PR Checklist
### Basic Validation
Please acknowledge that you have successfully performed the following commands locally:
- [n/a] dbt run –full-refresh && dbt test
- [n/a] dbt run (if incremental models are present)

Before marking this PR as ""ready for review"" the following have been applied:
- [n/a] The appropriate issue has been linked, tagged, and properly assigned
- [n/a] All necessary documentation and version upgrades have been applied
- [n/a] docs were regenerated (unless this PR does not include any code or yml updates)
- [x] BuildKite integration tests are passing
- [n/a] Detailed validation steps have been provided below

### Detailed Validation
Please share any and all of your validation steps:
<!--- Provide the steps you took to validate your changes below. -->

No code changes were applied, therefore no validations are required.","false","2024-08-07 19:26:14.000000 UTC","264264565","74217849",,"true","2024-08-07 21:38:42.695000 UTC"
"2308778830","2024-05-21 17:32:24.000000 UTC","2024-05-27 23:57:02.000000 UTC","78","closed","Release/v0.13.0","## PR Overview
**This PR will address the following Issue/Feature:**
- #70 
- #77 

**This PR will result in the following new package version:**
<!--- Please add details around your decision for breaking vs non-breaking version upgrade. If this is a breaking change, were backwards-compatible options explored? -->
- Breaking since the folder `stripe_reports` was renamed to `stripe_financial_reports` and could break if users relied on the old name.

**Please provide the finalized CHANGELOG entry which details the relevant changes included in this PR:**
<!--- Copy/paste the CHANGELOG for this version below. -->

> ## 🚨 Breaking Changes 🚨
> - Renamed folder `stripe_reports` to `stripe_financial_reports` to be more descriptive of the contents.
>   - ⚠️ If you are using folder names to scope out configs, runs, etc., you will need to update the folder name.
> 
> ## Bug fixes
> - Updated model `int_stripe__date_spine` to accommodate cases when model `stripe__balance_transactions` has no records. 
>   - Previously, the date spine relied on `stripe__balance_transactions` to set date bounds, which caused errors if empty. Now, the model defaults to a one-month range in such cases.
> 
> ## Under the hood
> - Updated structure of model `int_stripe__date_spine` for improved performance and maintainability.

## PR Checklist
### Basic Validation
Please acknowledge that you have successfully performed the following commands locally:
- [x] dbt run –full-refresh && dbt test
- [ ] ~dbt run (if incremental models are present) && dbt test~

Before marking this PR as ""ready for review"" the following have been applied:
- [x] The appropriate issue has been linked, tagged, and properly assigned
- [x] All necessary documentation and version upgrades have been applied
    <!--- Be sure to update the package version in the dbt_project.yml, integration_tests/dbt_project.yml, and README if necessary. -->
- [x] docs were regenerated (unless this PR does not include any code or yml updates)
  - Will regen after approval.
- [x] BuildKite integration tests are passing
- [x] Detailed validation steps have been provided below

### Detailed Validation
Please share any and all of your validation steps:
<!--- Provide the steps you took to validate your changes below. -->
- Validation tests pass.

### If you had to summarize this PR in an emoji, which would it be?
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
🍓 ","false","2024-05-27 23:57:02.000000 UTC","264264565","111930712",,"true","2024-08-07 21:38:32.143000 UTC"
"2309523486","2024-05-22 04:04:18.000000 UTC","2024-06-13 16:43:52.000000 UTC","79","closed","[Bug] livemode_predicate generates invalid SQL on Redshift: cannot cast type character varying to boolean","### Is there an existing issue for this?

- [X] I have searched the existing issues

### Describe the issue

livemode generates invalid sql and it fails with `cannot cast type character varying to boolean`

the predicates generated is

```
where cast(livemode as BOOLEAN ) = True
```

whereas redshift would unfortunately need something like

```sql
where decode(livemode, 'true', true, 'false', false) = true
```

### Relevant error log or model output

```shell
03:57:16  Database Error in model stg_stripe__transfer (models/stg_stripe__transfer.sql)
03:57:16    cannot cast type character varying to boolean
03:57:16    compiled Code at target/run/stripe_source/models/stg_stripe__transfer.sql
```


### Expected behavior

Should generate valid SQL

### dbt Project configurations

Not relevant for this model

### Package versions

  - package: fivetran/stripe
    version: 0.12.0

### What database are you using dbt with?

redshift

### dbt Version

1.5.4

### Additional Context

_No response_

### Are you willing to open a PR to help address this issue?

- [ ] Yes.
- [ ] Yes, but I will need assistance and will schedule time during our [office hours](https://calendly.com/fivetran-solutions-team/fivetran-solutions-team-office-hours) for guidance
- [ ] No.","false","2024-06-13 16:43:52.000000 UTC","264264565","159990",,"false","2024-08-07 21:38:37.574000 UTC"
"2311729969","2024-05-23 00:51:26.000000 UTC","2024-05-23 15:54:02.000000 UTC","80","open","[Investigation] Possible fanout in `int_stripe__account_daily` when using connected accounts","### What to investigate

This was discovered from an investigation from error `query exceeded resource limits` in `int_stripe__account_daily`. 

Upon review, [this join](https://github.com/fivetran/dbt_stripe/blob/main/models/intermediate/int_stripe__account_daily.sql#L64-L66) does not join on some sort of `account_id` or `connected_account_id`. For typical cases where only one account is in use, this is no issue, however if a user is using connected accounts, this would cause a fanout since the same balance_transaction would be repeated for every account. Also, this fanout could be what is causing resource issues.

Because of internal data limitations, there is uncertainty on how to correctly address this. Ideally we want to review data from a user with connected accounts. (If that's you and would like to help us, please let us know in this thread!)

### Possible Solution
For model `int_stripe__account_daily`, in my initial investigation I thought to update the CTE `daily_account_balance_transactions` with a filter like:
```sql
...
    from date_spine
    left join balance_transaction
        on cast(balance_transaction.date as date) = date_spine.date_day
        and balance_transaction.source_relation = date_spine.source_relation
        and balance_transaction.connected_account_id = 
            case when balance_transaction.connected_account_id is not null
                then date_spine.account_id
                else null end -- necessary for cases where an account is not a connected account. We don't want to erroneously filter transactions out.
    group by 1,2,3
```
However the issue is still that we don't have appropriate data to test if this is accurate. Just posting here, so it isn't lost.","false",,"264264565","111930712",,"false","2024-08-07 21:38:31.756000 UTC"
"833268931","2021-03-16 23:25:08.000000 UTC","2021-03-17 19:09:32.000000 UTC","8","closed","Jm updates","This PR includes the following updates:

- Breaking change consisting of renaming models to be consistent with current Fivetran best practices
- Custom schema compatibility
- CircleCi integration
- Github Pages docs creation
- Updates which address Issue #5 and Issue #3 
- Version upgrade from v0.2.1 -> v0.3.0 as this release will include breaking changes
- Documentation updates","false","2021-03-17 19:09:27.000000 UTC","264264565","74217849",,"true","2024-08-07 21:37:14.152000 UTC"
"1280800057","2022-06-22 19:58:52.000000 UTC","2022-06-22 20:59:30.000000 UTC","39","closed","Needs deletion","Pull Request
**Are you a current Fivetran customer?** 
<!--- Please tell us your name, title and company -->

**What change(s) does this PR introduce?** 
<!--- Describe what changes your PR introduces to the package and how to leverage this new feature. -->

**Did you update the CHANGELOG?** 
<!--- Please update the new package version’s CHANGELOG entry detailing the changes included in this PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes

**Does this PR introduce a breaking change?**
<!--- Does this PR introduce changes that will cause current package users' jobs to fail or require a `--full-refresh`? -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes (please provide breaking change details below.)
- [ ] No  (please provide an explanation as to how the change is non-breaking below.)

**Did you update the dbt_project.yml files with the version upgrade (please leverage standard semantic versioning)? (In both your main project and integration_tests)** 
<!--- The dbt_project.yml and the integration_tests/dbt_project.yml files contain the version number. Be sure to upgrade it accordingly -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes

**Is this PR in response to a previously created Bug or Feature Request**
<!--- If an Issue was created it is helpful to track the progress by linking it in the PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes, Issue/Feature [link bug/feature number here]
- [ ] No 

**How did you test the PR changes?** 
<!--- Proof of testing is required in order for the PR to be approved. -->
<!--- To check a box, remove the space and insert an x in the box (eg. [x] CircleCi). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] CircleCi <!--- CircleCi testing is only applicable to Fivetran employees. --> 
- [ ] Local (please provide additional testing details below)

**Select which warehouse(s) were used to test the PR**
<!--- To check a warehouse remove the space and insert an x in the box (eg. [x] Bigquery). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] BigQuery
- [ ] Redshift
- [ ] Snowflake
- [ ] Postgres
- [ ] Databricks
- [ ] Other (provide details below)

**Provide an emoji that best describes your current mood**
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
:dancer:

**Feedback**

We are so excited you decided to contribute to the Fivetran community dbt package! We continue to work to improve the packages and would greatly appreciate your [feedback](https://www.surveymonkey.com/r/DQ7K7WW) on our existing dbt packages or what you'd like to see next.
","false","2022-06-22 20:59:30.000000 UTC","264264565","104381621",,"true","2024-08-07 21:37:42.597000 UTC"
"1876289044","2023-08-31 20:53:55.000000 UTC","2023-10-18 22:17:02.000000 UTC","69","closed","Feature/q3 2023 updates","## PR Overview
**This PR will address the following Issue/Feature:** n/a

**This PR will result in the following new package version:** v 11
<!--- Please add details around your decision for breaking vs non-breaking version upgrade. If this is a breaking change, were backwards-compatible options explored? -->

Significant updates to our Stripe package for Q3 2023. 

**Please detail what change(s) this PR introduces and any additional information that should be known during the review of this PR:**

- Addition of new Stripe report end models, plus updates to the balance transaction model
- Additional of new fields 

## PR Checklist
### Basic Validation
Please acknowledge that you have successfully performed the following commands locally:
- [x] dbt compile
- [x] dbt run –full-refresh
- [x] dbt run
- [x] dbt test
- [x] dbt run –vars (if applicable)

Before marking this PR as ""ready for review"" the following have been applied:
- [n/a] The appropriate issue has been linked and tagged
- [x] You are assigned to the corresponding issue and this PR
- [x] BuildKite integration tests are passing

### Detailed Validation
Please acknowledge that the following validation checks have been performed prior to marking this PR as ""ready for review"":
- [x] You have validated these changes and assure this PR will address the respective Issue/Feature.
- [x] You are reasonably confident these changes will not impact any other components of this package or any dependent packages.
- [x] You have provided details below around the validation steps performed to gain confidence in these changes.
<!--- Provide the steps you took to validate your changes below. -->

Confirm that these additions appear in the target schema when run

### Standard Updates
Please acknowledge that your PR contains the following standard updates:
- Package versioning has been appropriately indexed in the following locations:
    - [x] indexed within dbt_project.yml
    - [x] indexed within integration_tests/dbt_project.yml
- [x] CHANGELOG has individual entries for each respective change in this PR
    <!--- If there is a parallel upstream change, remember to reference the corresponding CHANGELOG as an individual entry.  -->
- [n/a] README updates have been applied (if applicable)
    <!--- Remember to check the following README locations for common updates. →
        <!--- Suggested install range (needed for breaking changes) →
        <!--- Dependency matrix is appropriately updated (if applicable) →
        <!--- New variable documentation (if applicable) -->
- [x] DECISIONLOG updates have been updated (if applicable)
- [x] Appropriate yml documentation has been added (if applicable)

### dbt Docs
Please acknowledge that after the above were all completed the below were applied to your branch:
- [ ] docs were regenerated (unless this PR does not include any code or yml updates)

### If you had to summarize this PR in an emoji, which would it be?
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
:dancer:
","false","2023-10-18 22:16:59.000000 UTC","264264565","91097070",,"true","2024-08-07 21:38:21.325000 UTC"
"691506072","2020-09-02 23:34:37.000000 UTC","2020-09-21 18:09:37.000000 UTC","2","closed","Add link to Fivetran dbt hub","SSIA","false","2020-09-21 18:09:37.000000 UTC","264264565","54036902",,"true","2024-08-07 21:37:10.882000 UTC"
"1284004042","2022-06-24 17:30:33.000000 UTC","2022-09-06 20:56:58.000000 UTC","40","closed","[Bug] Latest Version of Stripe does not reference latest stripe_source","### Is there an existing issue for this?

- [X] I have searched the existing issues

### Describe the issue

For some reason the latest version of the stripe package does not reference the latest version of the stripe_source package. We should update this accordingly.

### Relevant error log or model output

_No response_

### Expected behavior

The package references the latest version of the source pacakge.

### dbt Project configurations

N/A

### Package versions

packages:
  - package: fivetran/stripe
    version: ["">=0.7.0"", ""<0.8.0""]

### What database are you using dbt with?

bigquery

### dbt Version

1.1.1

### Additional Context

_No response_

### Are you willing to open a PR to help address this issue?

- [ ] Yes.
- [ ] Yes, but I will need assistance and will schedule time during our [office hours](https://calendly.com/fivetran-solutions-team/fivetran-solutions-team-office-hours) for guidance
- [ ] No.","false","2022-09-06 20:56:58.000000 UTC","264264565","74217849",,"false","2024-08-07 21:37:44.858000 UTC"
"840039812","2021-03-24 18:37:35.000000 UTC","2021-03-24 19:06:16.000000 UTC","9","closed","Fixing Typo in Subscription Details","Just found a small typo in the subscription details model","false","2021-03-24 19:06:15.000000 UTC","264264565","12856699",,"true","2024-08-07 21:37:16.501000 UTC"
"840081929","2021-03-24 19:18:51.000000 UTC","2021-03-25 14:20:26.000000 UTC","10","closed","Fix typo in yml","Was recently checking out repo and noticed a PR from Uttam, just forgot to update the yml - his PR is already merged","false","2021-03-25 14:20:26.000000 UTC","264264565","70489227",,"true","2024-08-07 21:37:17.761000 UTC"
"840996022","2021-03-25 14:37:24.000000 UTC","2021-04-19 21:16:30.000000 UTC","11","closed","Typo fixes","This PR includes the following updates:

- Model and yml typo fixes across the package
- Minor documentation updates for cross package consistency
- Added CircleCi testing for disabled variables","false","2021-04-19 21:16:28.000000 UTC","264264565","74217849",,"true","2024-08-07 21:37:18.918000 UTC"
"1433425697","2022-11-02 16:16:07.000000 UTC","2023-01-04 00:56:04.000000 UTC","49","closed","Your package relies on older versions of dbt-utils, which means our project is stuck on an older version ","### Is there an existing feature request for this?

- [X] I have searched the existing issues

### Describe the Feature

Your package relies on older versions of dbt-utils, which means ours is stuck on an older version.

### Describe alternatives you've considered

_No response_

### Are you interested in contributing this feature?

- [ ] Yes.
- [ ] Yes, but I will need assistance and will schedule time during your [office hours](https://calendly.com/fivetran-solutions-team/fivetran-solutions-team-office-hours) for guidance.
- [X] No.

### Anything else?

_No response_","false","2023-01-04 00:56:03.000000 UTC","264264565","1542322",,"false","2024-08-07 21:37:57.955000 UTC"
"841199454","2021-03-25 18:29:12.000000 UTC","2021-06-11 15:24:05.000000 UTC","12","closed","[Feature Request] Adding timezone variable to cast datetime into specific timezones","## Context

Currently the stripe data is ingested as UTC and transformed as UTC as well (AFAIK), which causes the numbers to mismatch with the Stripe dashboard.

## Proposal

Adding a new (optional) variable that will cast any `DATETIME` or `DATE` fields into a specific timezone. Eg. for `stripe_customer_overview` model, add a new field like:
`DATETIME(customer.created_at, '{{ var(""timezone"") }}') as created_at_tz`. 

That way, the original `created_at` datetime in UTC is still preserved, and the end user has the option to use `created_at_tz` for a localized timezone.

Similarly for `stripe_daily_overview`, adding `date_tz` columns for the WITH statements -- `daily_balance_transactions` and `daily_failed_charges`, as well as optionally joining on `date_tz` if a timezone var is present.","false","2021-06-11 15:24:05.000000 UTC","264264565","2062592",,"false","2024-08-07 21:37:25.170000 UTC"
"1143977219","2022-02-18 23:59:46.000000 UTC","2022-02-25 23:16:16.000000 UTC","29","closed","[MagicBot] - Updating Issue templates","
    ---
    assignees: 'fivetran-sheringuyen'
    ---
    This pull request was created automatically 🎉
    This PR does not require cutting a release as it only includes cosmetic changes by including Issue and PR templates which do not
    impact the contents of the package.

    Before merging this PR:
    - [ ] Verify that all the tests pass.
    ","false","2022-02-25 23:16:13.000000 UTC","264264565","94874400",,"true","2024-08-07 21:37:30.856000 UTC"
"997540035","2021-09-15 21:35:49.000000 UTC","2021-11-04 21:21:27.000000 UTC","20","closed","FEATURE - align README with source package readme","we don't have the following sections/variables in the transform package readme. they are technically scoped to the source package, but users of the transform package may likely not go there 
- https://github.com/fivetran/dbt_stripe_source#pivoting-out-metadata-properties
- https://github.com/fivetran/dbt_stripe_source#including-sub-invoice-line-items
- https://github.com/fivetran/dbt_stripe_source#running-on-live-vs-test-customers","false","2021-11-04 21:21:27.000000 UTC","264264565","65564846",,"false","2024-08-07 21:37:28.818000 UTC"
"1294460463","2022-07-05 15:34:15.000000 UTC","2022-09-01 13:43:18.000000 UTC","41","closed","change pkg dep","Pull Request
**Are you a current Fivetran customer?** 
<!--- Please tell us your name, title and company -->
Internal
**What change(s) does this PR introduce?** 
<!--- Describe what changes your PR introduces to the package and how to leverage this new feature. -->
Just updating the package dependency to reference the new 0.7.1 source version
**Did you update the CHANGELOG?** 
<!--- Please update the new package version’s CHANGELOG entry detailing the changes included in this PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes

**Does this PR introduce a breaking change?**
<!--- Does this PR introduce changes that will cause current package users' jobs to fail or require a `--full-refresh`? -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes (please provide breaking change details below.)
- [x] No  (please provide an explanation as to how the change is non-breaking below.)

**Did you update the dbt_project.yml files with the version upgrade (please leverage standard semantic versioning)? (In both your main project and integration_tests)** 
<!--- The dbt_project.yml and the integration_tests/dbt_project.yml files contain the version number. Be sure to upgrade it accordingly -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes

**Is this PR in response to a previously created Bug or Feature Request**
<!--- If an Issue was created it is helpful to track the progress by linking it in the PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes, Issue/Feature [link bug/feature number here]
- [x] No 

**How did you test the PR changes?** 
<!--- Proof of testing is required in order for the PR to be approved. -->
<!--- To check a box, remove the space and insert an x in the box (eg. [x] CircleCi). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] CircleCi <!--- CircleCi testing is only applicable to Fivetran employees. --> 
- [ ] Local (please provide additional testing details below)

**Select which warehouse(s) were used to test the PR**
<!--- To check a warehouse remove the space and insert an x in the box (eg. [x] Bigquery). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] BigQuery
- [x] Redshift
- [x] Snowflake
- [x] Postgres
- [ ] Databricks
- [ ] Other (provide details below)

**Provide an emoji that best describes your current mood**
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
:dancer:

**Feedback**

We are so excited you decided to contribute to the Fivetran community dbt package! We continue to work to improve the packages and would greatly appreciate your [feedback](https://www.surveymonkey.com/r/DQ7K7WW) on our existing dbt packages or what you'd like to see next.
","false","2022-09-01 13:43:15.000000 UTC","264264565","91097070",,"true","2024-08-07 21:37:43.704000 UTC"
"1149849240","2022-02-24 22:48:13.000000 UTC","2022-03-09 19:41:07.000000 UTC","30","closed","bugfix/issues-24-27-28","**Are you a current Fivetran customer?** 
<!--- Please tell us your name, title and company -->
Fivetran employee

**What change(s) does this PR introduce?** 
<!--- Describe what changes your PR introduces to the package -->
Edit after


**Does this PR introduce a breaking change?**
<!--- Does this PR introduce changes that -->
<!--- Mark yes or no (eg. [x] Yes). If yes, link the issue. -->
- [ ] Yes (please provide breaking change details below.)
- [x] No  (please provide explanation how the change is non breaking below.)

**Is this PR in response to a previously created Issue**
<!--- If an Issue was created it is helpful to track the progress by linking it in the PR. -->
<!--- Mark yes or no (eg. [x] Yes). If yes, link the issue. -->
- [x] Yes, Issue [link issue number here]
- [ ] No 
#24 
#27 
#28 

**How did you test the PR changes?** 
<!--- Proof of testing is required in order for the PR to be approved. -->
<!--- To check a box, remove the space and insert an x in the box (eg. [x] CircleCi). --> 
- [x] CircleCi <!--- CircleCi testing is only applicable to Fivetran employees. --> 
- [ ] Other (please provide additional testing details below)

**Select which warehouse(s) were used to test the PR**
<!--- To check a warehouse remove the space and insert an x in the box (eg. [x] Bigquery). --> 
- [x] BigQuery
- [x] Redshift
- [x] Snowflake
- [x] Postgres
- [x] Databricks
- [ ] Other (provide details below)

**Provide an emoji that best describes your current mood**
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
:dancer:

**Feedback**

We are so excited you decided to contribute to the Fivetran community dbt package! We continue to work to improve the packages and would greatly appreciate your [feedback](https://www.surveymonkey.com/r/DQ7K7WW) on our existing dbt packages or what you'd like to see next.
","false","2022-03-09 19:41:06.000000 UTC","264264565","94874400",,"true","2024-08-07 21:37:32.072000 UTC"
"1447996313","2022-11-14 12:45:39.000000 UTC","2022-11-17 22:47:09.000000 UTC","50","closed","Add subscription item ID","Pull Request
**Are you a current Fivetran customer?** 
Lewis Davies, Senior Analytics Engineer, Prisma

**What change(s) does this PR introduce?** 
Adds `subscription_item_id` column to `stripe__invoice_line_items`, allowing the model to be joined to [Stripe Usage Records](https://stripe.com/docs/api/usage_records).

**Did you update the CHANGELOG?** 
<!--- Please update the new package version’s CHANGELOG entry detailing the changes included in this PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes

**Does this PR introduce a breaking change?**
<!--- Does this PR introduce changes that will cause current package users' jobs to fail or require a `--full-refresh`? -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes (please provide breaking change details below.)
- [x] No  (please provide an explanation as to how the change is non-breaking below.)
It simply brings through a column that already exists in an upstream model.

**Did you update the dbt_project.yml files with the version upgrade (please leverage standard semantic versioning)? (In both your main project and integration_tests)** 
<!--- The dbt_project.yml and the integration_tests/dbt_project.yml files contain the version number. Be sure to upgrade it accordingly -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes

**Is this PR in response to a previously created Bug or Feature Request**
<!--- If an Issue was created it is helpful to track the progress by linking it in the PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes, Issue/Feature [link bug/feature number here]
- [x] No 

**How did you test the PR changes?** 
<!--- Proof of testing is required in order for the PR to be approved. -->
<!--- To check a box, remove the space and insert an x in the box (eg. [x] CircleCi). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] CircleCi <!--- CircleCi testing is only applicable to Fivetran employees. --> 
- [x] Local (please provide additional testing details below)
I made the changes on my machine and installed the local version in my dbt project by adding `- local: ~/dbt_stripe` to `packages.yml`. I then successfully ran `dbt build -s package:stripe`.

**Select which warehouse(s) were used to test the PR**
<!--- To check a warehouse remove the space and insert an x in the box (eg. [x] Bigquery). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] BigQuery
- [ ] Redshift
- [x] Snowflake
- [ ] Postgres
- [ ] Databricks
- [ ] Other (provide details below)

**Provide an emoji that best describes your current mood**
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
:dancer:

**Feedback**

We are so excited you decided to contribute to the Fivetran community dbt package! We continue to work to improve the packages and would greatly appreciate your [feedback](https://www.surveymonkey.com/r/DQ7K7WW) on our existing dbt packages or what you'd like to see next.
","false","2022-11-17 15:41:16.000000 UTC","264264565","16354488",,"true","2024-08-07 21:37:49.788000 UTC"
"2338604057","2024-06-06 15:54:51.000000 UTC","2024-08-02 20:58:57.000000 UTC","81","closed","Feature/normalized billing model","to be completed","false","2024-08-02 20:58:57.000000 UTC","264264565","91097070",,"true","2024-08-07 21:38:39.026000 UTC"
"1450576163","2022-11-16 00:02:42.000000 UTC","2022-11-28 17:26:55.000000 UTC","51","closed","Feature/json metadata","Pull Request
**Are you a current Fivetran customer?** 
<!--- Please tell us your name, title and company -->
internal
**What change(s) does this PR introduce?** 
<!--- Describe what changes your PR introduces to the package and how to leverage this new feature. -->
update readme to include how to use metadata variable dictionary arguments 
**Did you update the CHANGELOG?** 
<!--- Please update the new package version’s CHANGELOG entry detailing the changes included in this PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes

**Does this PR introduce a breaking change?**
<!--- Does this PR introduce changes that will cause current package users' jobs to fail or require a `--full-refresh`? -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] Yes (please provide breaking change details below.)
- [x] No  (please provide an explanation as to how the change is non-breaking below.)
updating readme only
**Did you update the dbt_project.yml files with the version upgrade (please leverage standard semantic versioning)? (In both your main project and integration_tests)** 
<!--- The dbt_project.yml and the integration_tests/dbt_project.yml files contain the version number. Be sure to upgrade it accordingly -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes

**Is this PR in response to a previously created Bug or Feature Request**
<!--- If an Issue was created it is helpful to track the progress by linking it in the PR. -->
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] Yes, Issue/Feature https://github.com/fivetran/dbt_stripe/issues/45
- [ ] No 

**How did you test the PR changes?** 
<!--- Proof of testing is required in order for the PR to be approved. -->
<!--- To check a box, remove the space and insert an x in the box (eg. [x] CircleCi). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [ ] CircleCi <!--- CircleCi testing is only applicable to Fivetran employees. --> 
- [x] Local (please provide additional testing details below)

**Select which warehouse(s) were used to test the PR**
<!--- To check a warehouse remove the space and insert an x in the box (eg. [x] Bigquery). --> 
<!--- To select a checkbox you simply need to add an ""x"" with no spaces between the brackets (eg. [x] Yes). -->
- [x] BigQuery
- [x] Redshift
- [x] Snowflake
- [x] Postgres
- [ ] Databricks
- [ ] Other (provide details below)

**Provide an emoji that best describes your current mood**
<!--- For a complete list of markdown compatible emojis check our this git repo (https://gist.github.com/rxaviers/7360908)  --> 
:dancer:

**Feedback**

We are so excited you decided to contribute to the Fivetran community dbt package! We continue to work to improve the packages and would greatly appreciate your [feedback](https://www.surveymonkey.com/r/DQ7K7WW) on our existing dbt packages or what you'd like to see next.
","false","2022-11-28 17:26:52.000000 UTC","264264565","91097070",,"true","2024-08-07 21:37:52.643000 UTC"
